figure,name,figurePartId,refs,partNumber,description,quantity,mappedPointers,numericContours,retainedMasks,labelOnly,baselinePointers,addedPointers,remainingExpected,countStatus,reviewRequired,sourceReview,sourceEvidence,remarks,drawing,reviewUrl
"fig-cabin-6-9","Brushguards and rack","fp-6-9-02","2","82-00268","Roof rack front panel","1","1","1","0","0","1","0","0","match","false","","Original6.9 full PNG directly labels detached bent roofpanel1/frontpanel2/support3, with visible small mounting holes and panel2triangular end opening; current outlines require material refinement. Current full plate visually inspected; existing printed reference 2 remains source evidence.","","/drawings/ft3w/ft3w-cabin-6-9.png","/review/figures/fig-cabin-6-9"
"fig-cabin-6-9","Brushguards and rack","fp-6-9-03","3","86-00240","Search light support","1","1","1","0","0","1","0","0","match","false","","Original6.9 full PNG directly labels detached bent roofpanel1/frontpanel2/support3, with visible small mounting holes and panel2triangular end opening; current outlines require material refinement. Current full plate visually inspected; existing printed reference 3 remains source evidence.","","/drawings/ft3w/ft3w-cabin-6-9.png","/review/figures/fig-cabin-6-9"
"fig-cabin-6-9","Brushguards and rack","fp-6-9-04","4","82-00398","Roof rack offset fixation traverse","1","1","1","0","0","1","0","0","match","false","","Original4 directly labelled front offset traverse: only separable right material traced; lower U-shaped crossbar occludes left/middle continuation. Source full/crop and native overlay personally inspected2026-09-09. Current full plate visually inspected; existing printed reference 4 remains source evidence.","","/drawings/ft3w/ft3w-cabin-6-9.png","/review/figures/fig-cabin-6-9"
"fig-cabin-6-9","Brushguards and rack","fp-6-9-05","5","82-00264","Roof rack fixation traverse","3","1","1","0","0","1","0","2","shortfall","true","","Original5 and6 each directly identify a different individual narrow traverse. Each source-visible channel traced separately at useful source zoom; other quantity copies and deck field excluded. Native overlay personally inspected2026-09-09. Current full plate visually inspected; existing printed reference 5 remains source evidence.  Remaining count is not assigned coordinates: occluded, absent, source-conflicted or insufficiently distinguishable physical objects cannot be derived from Quantity. Existing marker position alone remains selectable without a traced contour.","","/drawings/ft3w/ft3w-cabin-6-9.png","/review/figures/fig-cabin-6-9"
"fig-cabin-6-9","Brushguards and rack","fp-6-9-06","6","82-00254","Roof rack traverse","8","1","1","0","0","1","0","7","shortfall","true","","Original5 and6 each directly identify a different individual narrow traverse. Each source-visible channel traced separately at useful source zoom; other quantity copies and deck field excluded. Native overlay personally inspected2026-09-09. Current full plate visually inspected; existing printed reference 6 remains source evidence.  Remaining count is not assigned coordinates: occluded, absent, source-conflicted or insufficiently distinguishable physical objects cannot be derived from Quantity. Existing marker position alone remains selectable without a traced contour.","","/drawings/ft3w/ft3w-cabin-6-9.png","/review/figures/fig-cabin-6-9"
"fig-cabin-6-9","Brushguards and rack","fp-6-9-07","7","82-00396","Roof rack right side","1","1","1","0","0","1","0","0","match","false","","Original7 highly oblique truss personally inspected full,8x crops and source-only rotated inspection; native overlays confirm only two source-separable outer rail bands are traced. No full perforated-face envelope or extra occurrence. This is a bounded partial material addition, not finished truss coverage. Current full plate visually inspected; existing printed reference 7 remains source evidence.","","/drawings/ft3w/ft3w-cabin-6-9.png","/review/figures/fig-cabin-6-9"
"fig-cabin-6-9","Brushguards and rack","fp-6-9-08","8","82-00397","Roof rack back side","1","1","1","0","0","1","0","0","match","false","","Original8 back truss traced with all twelve clearly enclosed triangular holes; source full/crop and native overlay personally inspected2026-09-09. End plates and opaque lip retained. Current full plate visually inspected; existing printed reference 8 remains source evidence.","","/drawings/ft3w/ft3w-cabin-6-9.png","/review/figures/fig-cabin-6-9"
"fig-cabin-6-9","Brushguards and rack","fp-6-9-09","9","82-00395","Roof rack left side","1","1","1","0","0","1","0","0","match","false","","Original9 front sheet split into two exact adjoining material regions at solid central x858 section, same occurrence. Seventeen aperture interior subregions manually traced and source-composited at10x; misplaced upward-triangle candidates corrected individually with solid/aperture point regressions. Both region pieces independently select same source part through native pointer input. Current full plate visually inspected; existing printed reference 9 remains source evidence.","","/drawings/ft3w/ft3w-cabin-6-9.png","/review/figures/fig-cabin-6-9"
"fig-cabin-6-9","Brushguards and rack","fp-6-9-10","10","86-00290","Roof rack cross bars","2","2","2","0","0","1","1","0","match","false","","Ref10 upper rear roof cross bar is paired with the front cross bar, with the same round tube and downturned mounting feet.","","/drawings/ft3w/ft3w-cabin-6-9.png","/review/figures/fig-cabin-6-9"
"fig-cabin-6-9","Brushguards and rack","fp-6-9-11","11","82-00451","Roof rack ladder","1","1","1","0","0","1","0","0","match","false","","Original PNG and useful source crops personally inspected2026-09-09: directly labelled upper crossbar10, ladder11, manufacturer-confirmed narrow LINK12 and two tubular guards13/16 traced. Ladder/guard empty centres and visible reinforcing material are separately retained; no quantity-derived second crossbar or copied guard. Current full plate visually inspected; existing printed reference 11 remains source evidence.","","/drawings/ft3w/ft3w-cabin-6-9.png","/review/figures/fig-cabin-6-9"
"fig-cabin-6-9","Brushguards and rack","fp-6-9-12","12","86-00105","Roof rack left brushguard","1","1","1","0","0","1","0","0","match","false","","Original PNG and useful source crops personally inspected2026-09-09: directly labelled upper crossbar10, ladder11, manufacturer-confirmed narrow LINK12 and two tubular guards13/16 traced. Ladder/guard empty centres and visible reinforcing material are separately retained; no quantity-derived second crossbar or copied guard. Current full plate visually inspected; existing printed reference 12 remains source evidence.","","/drawings/ft3w/ft3w-cabin-6-9.png","/review/figures/fig-cabin-6-9"
"fig-cabin-6-9","Brushguards and rack","fp-6-9-13","13","86-00262","Brush Guard ALU Left","1","1","1","0","0","1","0","0","match","false","","Original PNG and useful source crops personally inspected2026-09-09: directly labelled upper crossbar10, ladder11, manufacturer-confirmed narrow LINK12 and two tubular guards13/16 traced. Ladder/guard empty centres and visible reinforcing material are separately retained; no quantity-derived second crossbar or copied guard. Current full plate visually inspected; existing printed reference 13 remains source evidence.","","/drawings/ft3w/ft3w-cabin-6-9.png","/review/figures/fig-cabin-6-9"
"fig-cabin-6-9","Brushguards and rack","fp-6-9-14","14","86-00161","Mirror truck lite 7460","2","1","1","0","0","1","0","1","shortfall","true","","Original6.9 mirror14 has opaque mirror face inside housing; not a true hole. Direct leader, no source identity ambiguity. Current full plate visually inspected; existing printed reference 14 remains source evidence.  Remaining count is not assigned coordinates: occluded, absent, source-conflicted or insufficiently distinguishable physical objects cannot be derived from Quantity. Existing marker position alone remains selectable without a traced contour.","","/drawings/ft3w/ft3w-cabin-6-9.png","/review/figures/fig-cabin-6-9"
"fig-cabin-6-9","Brushguards and rack","fp-6-9-15","15","86-00108","Roof rack right brushguard","1","1","0","0","1","1","0","0","match","false","","Manufacturer PDF physical25/footer21 explicitly names brushguard LINK for PN86-00105/86-00108; omitted LINK in legacy description explained apparent guard mismatch. Leader identifies separate narrow link, not larger guard13/16. Read-only source audit, not approval. Current full plate visually inspected; existing printed reference 15 remains source evidence.","","/drawings/ft3w/ft3w-cabin-6-9.png","/review/figures/fig-cabin-6-9"
"fig-cabin-6-9","Brushguards and rack","fp-6-9-16","16","86-00263","Brush Guard ALU Right","1","1","1","0","0","1","0","0","match","false","","Original PNG and useful source crops personally inspected2026-09-09: directly labelled upper crossbar10, ladder11, manufacturer-confirmed narrow LINK12 and two tubular guards13/16 traced. Ladder/guard empty centres and visible reinforcing material are separately retained; no quantity-derived second crossbar or copied guard. Current full plate visually inspected; existing printed reference 16 remains source evidence.","","/drawings/ft3w/ft3w-cabin-6-9.png","/review/figures/fig-cabin-6-9"
"fig-cabin-6-9","Brushguards and rack","fp-6-9-17","17","63-00635","Cab top air grill","2","1","1","0","0","1","0","1","shortfall","true","","Existing slatted grille exterior proposals include meaningful internal gaps. Current full plate visually inspected; existing printed reference 17 remains source evidence.  Remaining count is not assigned coordinates: occluded, absent, source-conflicted or insufficiently distinguishable physical objects cannot be derived from Quantity. Existing marker position alone remains selectable without a traced contour.","","/drawings/ft3w/ft3w-cabin-6-9.png","/review/figures/fig-cabin-6-9"
"fig-cabin-6-9","Brushguards and rack","fp-6-9-18","18","63-00299","Side air grill","2","1","1","0","0","1","0","1","shortfall","true","","Existing slatted grille exterior proposals include meaningful internal gaps. Current full plate visually inspected; existing printed reference 18 remains source evidence.  Remaining count is not assigned coordinates: occluded, absent, source-conflicted or insufficiently distinguishable physical objects cannot be derived from Quantity. Existing marker position alone remains selectable without a traced contour.","","/drawings/ft3w/ft3w-cabin-6-9.png","/review/figures/fig-cabin-6-9"
"fig-cabin-6-9","Brushguards and rack","fp-6-9-24","","10-206016-121","Hex flanged screw din 6921 m6 x 1.0 x 16 - zinc plated - class 8.8","76","0","0","0","0","0","0","76","unmapped","true","","No source callout associated with this imported row. NOT SHOWN Legacy/source remark explicitly says NOT SHOWN; this is evidence, not approved depiction exception. Remaining count is not assigned coordinates: occluded, absent, source-conflicted or insufficiently distinguishable physical objects cannot be derived from Quantity. Existing marker position alone remains selectable without a traced contour.","NOT SHOWN","/drawings/ft3w/ft3w-cabin-6-9.png","/review/figures/fig-cabin-6-9"
"fig-cabin-6-9","Brushguards and rack","fp-6-9-25","","10-206020-121","Hex flanged screw din 6921 m6 x 1.0 x 20 - zinc plated - class 8.8","4","0","0","0","0","0","0","4","unmapped","true","","No source callout associated with this imported row. NOT SHOWN Legacy/source remark explicitly says NOT SHOWN; this is evidence, not approved depiction exception. Remaining count is not assigned coordinates: occluded, absent, source-conflicted or insufficiently distinguishable physical objects cannot be derived from Quantity. Existing marker position alone remains selectable without a traced contour.","NOT SHOWN","/drawings/ft3w/ft3w-cabin-6-9.png","/review/figures/fig-cabin-6-9"
"fig-cabin-6-9","Brushguards and rack","fp-6-9-27","","10-208020-121","Hex flanged screw din 6921 m8 x 1.25 x 20 - zinc plated - class 8.8","6","0","0","0","0","0","0","6","unmapped","true","","No source callout associated with this imported row. NOT SHOWN Legacy/source remark explicitly says NOT SHOWN; this is evidence, not approved depiction exception. Remaining count is not assigned coordinates: occluded, absent, source-conflicted or insufficiently distinguishable physical objects cannot be derived from Quantity. Existing marker position alone remains selectable without a traced contour.","NOT SHOWN","/drawings/ft3w/ft3w-cabin-6-9.png","/review/figures/fig-cabin-6-9"
"fig-cabin-6-9","Brushguards and rack","fp-6-9-22","","10-210025-121","Hex flanged screw din 6921 m10 x 1.5 x 25 - zinc plated - class 8.8","7","0","0","0","0","0","0","7","unmapped","true","","No source callout associated with this imported row. NOT SHOWN Legacy/source remark explicitly says NOT SHOWN; this is evidence, not approved depiction exception. Remaining count is not assigned coordinates: occluded, absent, source-conflicted or insufficiently distinguishable physical objects cannot be derived from Quantity. Existing marker position alone remains selectable without a traced contour.","NOT SHOWN","/drawings/ft3w/ft3w-cabin-6-9.png","/review/figures/fig-cabin-6-9"
